Spain,TSG 1899 Hoffenheim,Turin,2021,Steven Taylor,94
Spain,FC Orenburg,Lorient,1999,Carl Taylor,21
France,TSG 1899 Hoffenheim,Augsburg,2005,Steven Taylor,59
Spain,Atletico Madrid,Tambov,1994,Richard Walker,85
England,FC Metz,Getafe,2000,Ronald Wilson,21
Germany,AS Monaco,Freiburg,2019,Matthew Nelson,23
Italy,Leicester City,Brest,2000,John Smith,97
England,Real Sociedad,Cagliari,2017,David James,15
England,FC Ural,Rome,2020,Joshua Miller,71
England,Sevilla FC,Augsburg,2009,Matthew Baker,7
Germany,Leicester City,Orenburg,2015,Norman White,49
Italy,Olympique Marseille,St. Petersburg,2001,Thomas Brown,37
England,Sevilla FC,Barcelona,2004,Albert Gonzalez,57
France,SC Freiburg,Leicester,1993,Joshua Miller,72
France,Sheffield United,Rostov,2019,Joseph Perez,90
Spain,VfL Wolfsburg,Cagliari,2018,Joseph Evans,41
Italy,Inter Milan,Monaco,1999,Thomas Brown,70
England,Athletic Bilbao,Rennes,2010,Jeffrey Adams,53
Spain,Stade Brestois,Valencia,2010,Richard White,54
England,Olympique Lyon,Gelsenkirchen,1995,William Robinson,83
Italy,Aston Villa,Valencia,2010,David James,2
Germany,FC Orenburg,Freiburg,2005,Joshua Miller,60
Germany,RC Celta de Vigo,Bilbao,2010,David King,63
France,FSV Mainz 05,Augsburg,2013,Adam Williams,31
Germany,SPAL 2013,Leverkusen,2017,James Johnson,67
Italy,Stade Rennais,Tambov,2018,William Robinson,38
Germany,Tottenham Hotspur,Orenburg,2006,John Smith,14
Russia,FC Metz,St. Petersburg,2002,Norman White,47
Spain,Olympique Lyon,Paris,1998,Matthew Baker,5
France,FC Sochi,Monaco,2017,Carl Taylor,28
England,FC Sochi,Rome,2016,Brian Walker,52
England,FC Schalke 04,Sochi,2013,Kenneth Hall,78
France,FC Augsburg,Getafe,2017,Joseph Evans,64
England,Athletic Bilbao,Ferrara,1991,Albert Gonzalez,38
Russia,Tottenham Hotspur,Augsburg,2014,Joseph Perez,89
Germany,Cagliari Calcio,London,2017,Jeffrey Adams,34
Spain,FC Ural,Lorient,1990,Matthew Nelson,99
Germany,SPAL 2013,St. Petersburg,2016,Mark Anderson,37
Russia,SC Freiburg,Moscow,2009,Matthew Baker,23
Russia,RC Celta de Vigo,Milan,1991,Nicholas Moore,91
Germany,RCD Mallorca,Turin,2002,John Smith,61
Germany,Bayer 04 Leverkusen,Tambov,2002,Richard Walker,53
Germany,FC Bayern Munich,Dortmund,2020,Brian Walker,94
France,RCD Mallorca,Paris,2015,John Lewis,19
Italy,Athletic Bilbao,Moscow,2015,Brian Walker,18
France,West Ham United,Monaco,2008,Richard White,42
Italy,SPAL 2013,Mainz,1993,James Johnson,26
Russia,FSV Mainz 05,Leicester,2001,John Lewis,4
Italy,Olympique Lyon,Milan,2014,Joshua Miller,64
Germany,FC Ural,Wolfsburg,2013,Matthew Baker,6
Germany,FC Bayern Munich,Liverpool,2005,William Robinson,21
Italy,Aston Villa,Benevento,1998,George Wilson,47
Spain,Aston Villa,Palma de Mallorca,2004,John Smith,62
Germany,RCD Mallorca,Krasnodar,1993,Matthew Nelson,23
Spain,West Ham United,Vigo,1993,Kenneth Hall,47
Russia,Atletico Madrid,Augsburg,1994,Richard Walker,98
Germany,US Sassuolo,London,2019,William Robinson,37
Italy,FC Ufa,Sochi,2002,Christopher Taylor,8
Germany,FC Bayern Munich,Cologne,2020,Michael Thompson,51
France,FC Sochi,Leicester,1996,Brian Miller,78
Spain,FC Tambov,Manchester,1996,Paul Davis,9
Russia,FC Schalke 04,Dortmund,1991,George Wilson,49
Russia,FC Moscow,Moscow,2011,John Smith,32
Spain,1. FC Köln,Seville,2000,David James,95
France,FC Tambov,Hoffenheim,1997,Thomas Edwards,88
Italy,Cagliari Calcio,Freiburg,2019,Richard Walker,64
Spain,US Sassuolo,Liverpool,2003,William Moore,44
France,AS Roma,Munich,2015,William Moore,6
Russia,Real Betis,Sochi,2008,David King,20
Spain,Atletico Madrid,Cologne,2016,John Smith,47
Russia,Leicester City,Valencia,1993,George Wilson,58
Italy,Real Sociedad,St. Petersburg,1990,Richard Walker,61
Germany,Stade Brestois,Metz,2010,Steven Taylor,29
Spain,Juventus FC,Dortmund,2019,Kevin Campbell,29
Italy,Chelsea FC,Manchester,2003,Paul Davis,18
Germany,FC Ural,Vigo,2009,Carl Taylor,36
France,Getafe CF,Monaco,2008,Mark Anderson,9
France,FC Bayern Munich,Turin,1995,Carl Taylor,24
France,Getafe CF,Hoffenheim,2002,Michael Thompson,32
England,SS Lazio,Dortmund,2010,John Smith,85
Russia,US Sassuolo,Birmingham,2016,Joshua Miller,99
Germany,Manchester United,Madrid,2000,Richard White,16
Russia,Sevilla FC,Leverkusen,2017,Mark Anderson,23
France,FC Augsburg,Barcelona,2011,John Smith,53
Germany,West Ham United,Bilbao,2006,Steven Taylor,19
Italy,RCD Mallorca,Ferrara,2012,Albert Gonzalez,6
Spain,Barcelona FC,Liverpool,2006,Brian Miller,38
France,FC Augsburg,Lorient,2007,Joseph Perez,49
Germany,Barcelona FC,Orenburg,2004,James Johnson,3
Russia,Valencia CF,Cagliari,2020,William Moore,97
England,AC Milan,Krasnodar,1994,Albert Gonzalez,98
England,Sheffield United,Gelsenkirchen,1998,Albert Gonzalez,9
Germany,AS Monaco,Rostov,2021,William Robinson,75
Germany,Olympique Lyon,San Sebastian,1996,George Wilson,10
England,Aston Villa,Marseille,2012,Michael Thompson,95
England,RCD Mallorca,Sochi,1998,James Johnson,12
Germany,Aston Villa,Krasnodar,2013,Matthew Baker,96
Italy,Stade de Reims,Reims,2005,Joshua Miller,49
Germany,Borussia Dortmund,Wolfsburg,2015,John Lewis,78
Russia,FC Schalke 04,Munich,1990,Richard Walker,69
Germany,West Ham United,Rome,2019,Richard White,45
Germany,SS Lazio,Monaco,2010,William Moore,97
Italy,FC Tambov,Mainz,2001,Edward Phillips,55
Russia,FC Ural,Leicester,2020,Nicholas Moore,95
Italy,FC Sochi,Turin,2013,James Johnson,37
Italy,Juventus FC,Sassuolo,1994,John Lewis,94
France,Sheffield United,Dortmund,2004,Richard White,12
Russia,Juventus FC,Metz,1999,Joseph Evans,37
Russia,1. FC Köln,Munich,2010,John Lewis,42
France,Chelsea FC,Rostov,2004,William Moore,98
France,Chelsea FC,Barcelona,1993,Richard Walker,77
France,Bayer 04 Leverkusen,Madrid,2012,Nicholas Moore,0
France,Olympique Marseille,Hoffenheim,1993,Christopher Taylor,81
England,Sevilla FC,Krasnodar,2005,John Lewis,89
Spain,FC Sochi,Paris,2020,Joseph Perez,78
England,Liverpool FC,St. Petersburg,2020,Richard Walker,69
Italy,Liverpool FC,Madrid,2007,Joseph Perez,32
Spain,RC Celta de Vigo,Leicester,2014,Jeffrey Adams,18
France,RCD Mallorca,Marseille,2000,Joseph Evans,7
England,1. FC Köln,Seville,2015,Christopher Taylor,97
England,FC Krasnodar,Milan,2020,Kenneth Hall,48
Italy,Inter Milan,Bilbao,2022,Timothy Harris,94
Italy,FC Krasnodar,Rostov,2019,David King,69
Germany,FC Orenburg,Paris,2017,William Moore,39
Italy,FC Krasnodar,Metz,1994,Richard White,89
England,Liverpool FC,Tambov,2019,Steven Taylor,32
Germany,Real Madrid CF,Seville,2008,Joshua Miller,4
Spain,FC Schalke 04,Ufa,1995,John Lewis,86
England,FC Tambov,Leverkusen,2004,David James,38
France,US Sassuolo,Augsburg,1994,William Moore,30
Russia,Barcelona FC,Bilbao,1990,Jeffrey Adams,7
Spain,Atletico Madrid,Palma de Mallorca,2014,Carl Taylor,34
Germany,Sevilla FC,Liverpool,1999,Joseph Perez,57
Russia,TSG 1899 Hoffenheim,Augsburg,2014,Matthew Nelson,52
Spain,VfL Wolfsburg,Rostov,1990,Joshua Miller,68
Germany,Benevento Calcio,Cagliari,1990,William Robinson,54
England,West Ham United,Munich,1993,Thomas Brown,99
Spain,FC Sochi,London,2019,Thomas Edwards,57
Russia,Stade Brestois,Augsburg,2002,Steven Taylor,68
England,FSV Mainz 05,Benevento,2018,Nicholas Moore,87
Italy,Barcelona FC,Leverkusen,1993,Andrew Clark,52
England,AS Roma,Cologne,2010,William Moore,9
Italy,Paris Saint Germain,Ufa,2002,John Lewis,39
Russia,FC Moscow,St. Petersburg,2016,Joshua Miller,93
Spain,AS Monaco,Rennes,1993,Brian Walker,21
Germany,FC Orenburg,Lorient,2011,Michael Thompson,26
England,Olympique Lyon,Birmingham,2015,Andrew Clark,27
England,Benevento Calcio,Birmingham,2008,David James,12
Germany,FC Krasnodar,Paris,1992,Nicholas Moore,21
Italy,FC Ural,Tambov,2000,David King,3
Spain,RC Celta de Vigo,Rostov,1990,Joshua Miller,64
Italy,Arsenal FC,Valencia,1994,Adam Williams,57
Russia,SS Lazio,Ufa,2014,Nicholas Moore,64
Spain,Tottenham Hotspur,Reims,2000,George Wilson,58
England,Borussia Dortmund,London,1990,Ronald Wilson,43
England,RC Celta de Vigo,Milan,1995,George Wilson,15
Spain,Manchester City,Orenburg,2011,John Lewis,82
Italy,AS Monaco,San Sebastian,2020,Edward Phillips,76
Italy,Leicester City,Orenburg,1993,David King,39
Italy,FC Augsburg,Birmingham,2003,Richard White,32
England,Stade Rennais,Birmingham,2003,Kenneth Hall,91
Italy,Getafe CF,Seville,2000,Mark Anderson,97
Spain,AC Milan,Palma de Mallorca,2002,Timothy Harris,30
Russia,Cagliari Calcio,Moscow,2020,David King,6
Spain,Getafe CF,Leverkusen,1993,James Johnson,52
England,Cagliari Calcio,Dortmund,2003,William Moore,39
Spain,Athletic Bilbao,Seville,2003,George Wilson,54
Germany,FC Orenburg,Bilbao,2004,Albert Gonzalez,1
Russia,1. FC Köln,Yekaterinburg,2003,Matthew Baker,43
Spain,Getafe CF,Benevento,2005,Norman White,36
Spain,West Ham United,Sheffield,1997,Thomas Brown,90
England,FC Krasnodar,Krasnodar,2006,David King,36
Italy,SPAL 2013,Rostov,1995,Steven Taylor,1
England,FC Orenburg,St. Petersburg,2009,John Smith,95
Italy,Olympique Marseille,Leverkusen,2016,Albert Gonzalez,79
Germany,FC Bayern Munich,Augsburg,2011,Steven Taylor,71
England,US Sassuolo,Augsburg,1990,William Robinson,38
England,FC Bayern Munich,Lyon,2008,Matthew Baker,59
Italy,RC Celta de Vigo,Rome,2014,Matthew Baker,6
Russia,Borussia Dortmund,Palma de Mallorca,2022,Brian Miller,3
Italy,Sevilla FC,Leverkusen,2010,Albert Gonzalez,84
France,SPAL 2013,Benevento,1993,Mark Anderson,25
Russia,FC Orenburg,Marseille,1991,David James,96
Germany,FC Metz,Marseille,2022,Brian Miller,70
Russia,Atletico Madrid,Yekaterinburg,1999,Edward Phillips,68
England,Barcelona FC,Moscow,2017,Edward Phillips,23
Italy,FC Tambov,Palma de Mallorca,2005,Timothy Harris,15
France,Valencia CF,Moscow,2017,Thomas Edwards,21
France,FC Orenburg,Moscow,2006,Nicholas Moore,95
England,AS Monaco,Milan,1993,William Robinson,60
England,Borussia Dortmund,Leicester,1997,George Wilson,70
Italy,FC Bayern Munich,Rome,2012,Brian Walker,34
Russia,FC Krasnodar,Bilbao,1991,Jeffrey Adams,72
France,Real Betis,San Sebastian,2004,Brian Miller,48
Russia,1. FC Köln,Ferrara,2003,Adam Williams,77
England,Cagliari Calcio,Metz,2009,Christopher Taylor,21
France,Olympique Lyon,Orenburg,2005,Matthew Nelson,56
England,RC Celta de Vigo,Rostov,1999,Michael Thompson,37
Spain,AC Milan,Seville,2014,Nicholas Moore,26
Spain,West Ham United,Metz,2003,John Smith,10
Russia,FC Tambov,Seville,2007,Paul Davis,43
Russia,Olympique Marseille,Turin,2001,David James,73
England,FC Moscow,Rostov,1992,Christopher Taylor,78
Germany,Cagliari Calcio,Wolfsburg,1991,Jeffrey Adams,3
Spain,FC Tambov,Tambov,1992,James Johnson,90
France,Stade de Reims,Rome,1993,Nicholas Moore,1
Italy,SS Lazio,Milan,2017,Thomas Brown,54
Italy,SS Lazio,Leverkusen,1994,Thomas Brown,51
France,Inter Milan,San Sebastian,2014,Michael Thompson,4
England,Paris Saint Germain,Metz,2002,William Moore,30
Russia,Olympique Marseille,Krasnodar,2000,Richard Walker,78
Spain,FC St. Petersburg,Moscow,2003,Norman White,10
Germany,Olympique Lyon,Rome,2013,George Wilson,53
Russia,Chelsea FC,Leicester,2004,James Johnson,30
Italy,Liverpool FC,Liverpool,2000,Thomas Brown,49
England,FC Orenburg,Getafe,2001,Richard Walker,73
Spain,Borussia Dortmund,Sheffield,2012,Adam Williams,47
Russia,Athletic Bilbao,Dortmund,2022,Joseph Perez,77
France,FC Tambov,Seville,2019,William Moore,40
Russia,VfL Wolfsburg,Wolfsburg,1997,Mark Anderson,29
Germany,Valencia CF,Ferrara,1995,Kenneth Hall,57
Italy,Paris Saint Germain,St. Petersburg,2015,Paul Davis,46
Germany,Atletico Madrid,Augsburg,2014,Christopher Taylor,80
France,SPAL 2013,Sheffield,1998,Richard White,27
Italy,Athletic Bilbao,Madrid,2022,Thomas Edwards,50
France,FC Tambov,Freiburg,1994,Adam Williams,48
Russia,Manchester City,San Sebastian,2009,James Johnson,49
Italy,Olympique Marseille,Freiburg,1996,Matthew Baker,50
Italy,AS Monaco,Benevento,2001,Joseph Evans,19
England,AS Monaco,Manchester,2011,Michael Thompson,74
France,Chelsea FC,Rostov,2018,William Moore,13
France,Real Betis,Birmingham,1992,David James,69
Russia,FC Sochi,Paris,2004,Mark Anderson,65
Spain,FC Lorient,Ferrara,2022,Albert Gonzalez,36
Germany,FC Augsburg,San Sebastian,2001,Ronald Wilson,88
Germany,Barcelona FC,Moscow,1993,Steven Taylor,85
Spain,SS Lazio,Reims,2017,Andrew Clark,20
Germany,Sevilla FC,Seville,2015,Mark Anderson,58
France,TSG 1899 Hoffenheim,Rome,2013,William Robinson,12
Spain,FC Krasnodar,Ferrara,1993,Brian Miller,71
France,Atletico Madrid,Brest,1996,George Wilson,30
Germany,FC Augsburg,Dortmund,2009,John Smith,22
Germany,Sheffield United,Cologne,2020,Albert Gonzalez,41
Russia,Inter Milan,Yekaterinburg,2002,Paul Davis,11
France,Atletico Madrid,Cagliari,2017,Albert Gonzalez,95
France,FC Sochi,Paris,2016,Matthew Nelson,31
Russia,FC Moscow,Orenburg,2007,Albert Gonzalez,99
France,West Ham United,Manchester,2017,Nicholas Moore,12
Spain,FC Orenburg,Milan,2000,Thomas Edwards,51
Italy,FC Lorient,Cagliari,2006,Kenneth Hall,32
Italy,FC St. Petersburg,Augsburg,2014,John Smith,65
Spain,Bayer 04 Leverkusen,Turin,2010,William Moore,72
Germany,FC Orenburg,Barcelona,2017,Norman White,57
Spain,Paris Saint Germain,Wolfsburg,2013,Matthew Nelson,75
England,Chelsea FC,Marseille,2001,James Johnson,88
Spain,AS Roma,Monaco,2006,Joseph Evans,46
Germany,RC Celta de Vigo,Dortmund,2004,Richard Walker,70
Italy,AS Roma,Gelsenkirchen,2022,Richard Walker,27
Spain,FC Schalke 04,Leverkusen,2011,Kevin Campbell,26
Spain,FC Lorient,Marseille,1995,Mark Anderson,91
Russia,Benevento Calcio,San Sebastian,2002,William Robinson,64
Germany,Manchester City,Reims,2006,John Lewis,39
England,FSV Mainz 05,Sochi,2018,John Smith,55
Italy,FC Ufa,Seville,1991,Richard Walker,85
England,1. FC Köln,Cologne,2008,Nicholas Moore,59
Italy,FC Schalke 04,Lyon,1990,Matthew Baker,78
Italy,Getafe CF,Wolfsburg,2022,Thomas Brown,55
Italy,Athletic Bilbao,Getafe,2010,Matthew Nelson,93
England,Athletic Bilbao,Cagliari,2005,Joseph Perez,94
England,VfL Wolfsburg,Getafe,2006,Joshua Miller,76
Russia,US Sassuolo,Lorient,2001,Matthew Baker,99
Spain,Arsenal FC,Lyon,2022,Jeffrey Adams,97
Russia,West Ham United,Rome,2008,Joseph Perez,55
Spain,Getafe CF,Benevento,1991,Thomas Brown,85
England,VfL Wolfsburg,Birmingham,2018,Joseph Perez,70
England,FC Lorient,Turin,2013,William Robinson,21
France,FC Lorient,Hoffenheim,2006,Mark Anderson,83
Russia,VfL Wolfsburg,Getafe,2021,Nicholas Moore,66
Russia,FSV Mainz 05,Vigo,2009,Steven Taylor,89
France,Borussia Dortmund,Tambov,2012,Richard White,40
Germany,1. FC Köln,Yekaterinburg,2013,Mark Anderson,37
France,Manchester City,Reims,2021,Michael Thompson,35
Germany,Sheffield United,Leverkusen,2016,Norman White,97
France,FC Schalke 04,Gelsenkirchen,1996,John Smith,16
Spain,FC Schalke 04,Augsburg,2021,Thomas Edwards,87
Spain,US Sassuolo,Barcelona,2013,Christopher Taylor,30
Italy,FC Schalke 04,San Sebastian,1994,Paul Davis,61
Russia,Chelsea FC,Sassuolo,1999,Richard White,94
Italy,Chelsea FC,Cagliari,2001,Andrew Clark,14
France,Aston Villa,Lyon,1991,Christopher Taylor,85
Russia,Getafe CF,Munich,2007,Richard Walker,1
France,Getafe CF,Gelsenkirchen,1995,Albert Gonzalez,81
Germany,FSV Mainz 05,Rome,2012,Andrew Clark,89
Spain,FC Moscow,Reims,1993,Andrew Clark,9
Germany,Manchester City,Vigo,2010,Nicholas Moore,9
Russia,SC Freiburg,Rome,1995,Christopher Taylor,64
England,FC Bayern Munich,Liverpool,2020,Timothy Harris,40
France,Paris Saint Germain,Rome,1991,Albert Gonzalez,1
France,Leicester City,Birmingham,1991,David King,49
Russia,AS Monaco,Wolfsburg,2016,Andrew Clark,33
France,Bayer 04 Leverkusen,Tambov,2004,Nicholas Moore,81
Italy,US Sassuolo,Moscow,2009,Kenneth Hall,4
Spain,AS Monaco,Marseille,2022,Norman White,87
Italy,AS Roma,Seville,1998,Jeffrey Adams,92
Russia,Manchester United,Ufa,2004,William Robinson,73
Italy,FC Sochi,Palma de Mallorca,1997,Michael Thompson,30
Italy,SS Lazio,Cologne,2007,Brian Walker,63
France,Manchester City,Sheffield,2003,George Wilson,40
Russia,FC Lorient,Bilbao,2009,Kevin Campbell,50
Germany,FC Orenburg,Paris,1990,Matthew Nelson,34
France,US Sassuolo,Metz,2020,Albert Gonzalez,78
Russia,AS Monaco,Munich,1995,Joshua Miller,1
Italy,FC Bayern Munich,Krasnodar,2011,Christopher Taylor,98
Russia,US Sassuolo,Liverpool,2011,David James,99
Russia,FC Augsburg,Turin,1999,Richard White,0
England,AC Milan,St. Petersburg,2001,Richard Walker,27
Spain,Real Betis,Dortmund,1998,Steven Taylor,95
England,Juventus FC,Brest,2009,Thomas Brown,66
Russia,Paris Saint Germain,Lorient,2005,Steven Taylor,28
France,TSG 1899 Hoffenheim,Barcelona,2000,James Johnson,44
France,FC Bayern Munich,Liverpool,2012,Carl Taylor,60
Germany,SPAL 2013,Gelsenkirchen,1995,Mark Anderson,28
England,Valencia CF,Moscow,1999,Paul Davis,3
Spain,Paris Saint Germain,Leverkusen,2014,Kenneth Hall,90
Russia,FC St. Petersburg,Barcelona,2020,Adam Williams,32
Italy,Bayer 04 Leverkusen,Metz,2004,Brian Miller,56
Russia,Borussia Dortmund,Liverpool,2007,Joseph Evans,45
Germany,FC Moscow,Hoffenheim,1993,Thomas Brown,80
Spain,Olympique Lyon,Ufa,2002,Ronald Wilson,44
France,AC Milan,Vigo,1995,Timothy Harris,89
Spain,Borussia Dortmund,Getafe,1993,Ronald Wilson,61
Spain,1. FC Köln,Sochi,2017,Ronald Wilson,63
France,TSG 1899 Hoffenheim,Rome,2020,Kenneth Hall,55
France,US Sassuolo,St. Petersburg,2022,George Wilson,90
Russia,AS Monaco,Vigo,1998,Mark Anderson,0
Russia,FC Metz,Rome,2019,Ronald Wilson,44
Spain,Atletico Madrid,Palma de Mallorca,2005,Adam Williams,18
Spain,Barcelona FC,Krasnodar,1993,Christopher Taylor,60
England,FC Tambov,Monaco,2001,Kevin Campbell,94
Italy,1. FC Köln,Gelsenkirchen,1992,Kevin Campbell,20
Spain,FC Ufa,Getafe,2001,Albert Gonzalez,86
England,FC Schalke 04,Tambov,2017,Nicholas Moore,14
England,1. FC Köln,Mainz,2005,Matthew Baker,77
France,AS Monaco,Gelsenkirchen,1990,Joseph Evans,11
Russia,Manchester City,Reims,2013,Adam Williams,25
Russia,Chelsea FC,Orenburg,2018,Brian Walker,12
Germany,Chelsea FC,Paris,2008,Andrew Clark,15
Spain,Sevilla FC,Tambov,2011,Nicholas Moore,17
France,Olympique Marseille,Munich,2003,Thomas Edwards,86
England,Real Madrid CF,Munich,2018,Kevin Campbell,29
Italy,Chelsea FC,St. Petersburg,2020,Brian Walker,79
France,Barcelona FC,St. Petersburg,2011,Paul Davis,83
England,FC Augsburg,Getafe,1996,Thomas Brown,51
France,Olympique Marseille,Sochi,2002,Brian Miller,39
Spain,Cagliari Calcio,Ufa,2022,Edward Phillips,70
Italy,Olympique Lyon,Wolfsburg,2007,Mark Anderson,60
Spain,Athletic Bilbao,Rostov,2019,Christopher Taylor,33
Russia,Stade de Reims,Palma de Mallorca,2011,Richard White,23
Spain,Tottenham Hotspur,Manchester,1997,Richard Walker,81
Italy,FC Ufa,Seville,2009,Matthew Nelson,50
Italy,Atletico Madrid,London,2017,Jeffrey Adams,10
England,FC Ural,Rostov,2010,Nicholas Moore,1
Spain,FC Sochi,Manchester,1991,Brian Walker,94
Italy,Real Betis,Bilbao,2008,James Johnson,85
Italy,FC Rostov,Lorient,2015,Adam Williams,96
Russia,Arsenal FC,Sassuolo,2015,Thomas Brown,84
Italy,Chelsea FC,Seville,2020,Richard Walker,26
Spain,FC Sochi,Wolfsburg,2005,David James,22
Spain,Manchester United,Lyon,1991,John Smith,29
France,Tottenham Hotspur,Rennes,2000,Richard Walker,37
England,Paris Saint Germain,Leverkusen,2008,Richard Walker,83
Germany,Atletico Madrid,Lyon,1996,Joseph Evans,55
France,FC Rostov,Munich,2018,James Johnson,60
England,FC Tambov,Manchester,2014,Andrew Clark,40
Germany,Stade Brestois,Manchester,2005,Norman White,55
Germany,Real Betis,Manchester,1992,Thomas Edwards,35
Russia,Stade Brestois,Liverpool,2002,Thomas Brown,0
England,Stade Brestois,Lorient,2017,Richard White,47
Germany,Arsenal FC,Metz,2002,Joseph Perez,67
Spain,AS Roma,Yekaterinburg,2017,Christopher Taylor,43
Russia,Valencia CF,Rome,1997,Jeffrey Adams,34
France,Sheffield United,Lorient,2014,Norman White,65
England,US Sassuolo,Cologne,1999,Kenneth Hall,82
Germany,Arsenal FC,Sochi,2008,Adam Williams,79
Spain,Sevilla FC,Ferrara,2009,Nicholas Moore,25
England,SC Freiburg,Valencia,1990,Thomas Edwards,56
Russia,FC St. Petersburg,Sochi,2005,Norman White,57
France,FC St. Petersburg,Rome,2015,Christopher Taylor,60
France,FC Schalke 04,Marseille,1992,Michael Thompson,83
England,Leicester City,San Sebastian,2021,Carl Taylor,83
Germany,Chelsea FC,Lyon,2021,Steven Taylor,34
Spain,Real Sociedad,Palma de Mallorca,2010,Brian Walker,44
Spain,RC Celta de Vigo,Reims,1993,John Lewis,60
